ano,temperatura,pH,milho,sacarose,boa
2010,59,7.9,BRS3046,70.42,0
2010,52.6,7.97,BRS3046,67.29,0
2010,59.8,7.29,Comum,7.86,1
2010,61.2,7.75,Comum,6.6,1
2010,57.7,7.79,BRS3046,74.76,0
2010,62.7,7.73,BRS3046,78.16,0
2010,51.4,7.83,BRS3046,69.55,0
2010,60.5,7.41,Comum,10.27,1
2010,64.6,7.43,BRS3046,73.72,0
2010,59.4,7.93,BRS3046,61.03,0
2010,65.9,7.11,Comum,8.07,1
2010,64.1,7.22,Comum,84.78,0
2010,63.6,7.64,BRS3046,56.26,0
2010,59.4,7.07,BRS3046,71.46,0
2010,57.4,7.03,Comum,7.18,1
2010,68.2,7.01,Comum,64.43,0
2010,62.5,7.11,BRS3046,70.29,0
2010,54.6,7.02,BRS3046,68.79,0
2010,62.6,7.41,BRS3046,69.19,0
2010,58.3,7.48,BRS3046,77.68,0
2010,59.3,7.6,BRS3046,64.94,0
2010,56.8,7.62,BRS3046,72.44,0
2010,58,7.44,BRS3046,57.31,0
2010,60.1,7.06,Comum,7.9,1
2010,58,7.03,BRS3046,68.03,0
2010,67.8,7.06,BRS3046,64.94,0
2010,59,7.26,Comum,8.72,1
2010,64.8,7.43,BRS3046,62.86,0
2010,61.7,7.45,Comum,8.47,1
2010,54.8,7.77,Comum,9.11,1
2010,53.3,7.43,Comum,10.52,1
2010,59.3,7.48,BRS3046,61.93,0
2010,62.4,7.22,BRS3046,70.16,0
2010,63.7,7.05,BRS3046,64.96,0
2010,54.2,7.39,BRS3046,59.9,0
2010,60.7,7.11,BRS3046,70.84,0
2010,59,7.38,BRS3046,71.43,0
2010,59.9,7.3,BRS3046,72.63,0
2010,69.5,7.14,BRS3046,74.82,0
2010,56.1,7.8,BRS3046,64.29,0
2010,62.3,7.54,BRS3046,84.82,0
2010,65.1,7.07,BRS3046,84.45,0
2010,55.1,7.25,BRS3046,86.19,0
2010,57.6,7.19,Comum,13.63,1
2010,58.3,7.53,BRS3046,62.21,0
2010,66.9,7.61,BRS3046,76.8,0
2010,59.7,7.8,BRS3046,81.54,0
2010,61.8,7.23,BRS3046,74.18,0
2010,56,7.19,Comum,7.68,1
2010,65.1,7.91,BRS3046,74.1,0
2010,60,7.67,Comum,6.96,1
2010,52,7.6,BRS3046,68.42,0
2010,60.7,7.35,BRS3046,57.69,0
2010,57.2,7.12,BRS3046,12.21,1
2010,53.4,7.67,Comum,11.54,1
2010,60.8,7.6,Comum,10.84,1
2010,58.9,7.63,BRS3046,72.46,0
2010,56.9,7.53,BRS3046,66.5,0
2010,64.6,7.83,Comum,8.16,1
2010,61.9,7.35,Comum,9.41,1
2011,59,7.01,BRS3046,76.9,0
2011,57.7,7.23,BRS3046,70.06,0
2011,59,8,BRS3046,73.81,0
2011,61.1,7.83,BRS3046,73.92,0
2011,58.9,7.46,BRS3046,78.69,0
2011,64.6,7.9,BRS3046,76.52,0
2011,63.5,7.99,BRS3046,52.72,0
2011,59.7,7.47,Comum,8.01,1
2011,53.8,7.31,Comum,8.58,1
2011,60.2,7.37,BRS3046,73.64,0
2011,53.6,7.56,BRS3046,73.66,0
2011,63.1,7.72,BRS3046,75.48,0
2011,60.9,7.43,BRS3046,56.47,0
2011,54.7,7.2,Comum,7.93,1
2011,68.3,7.92,Comum,8.55,1
2011,67.5,7.49,BRS3046,63.17,0
2011,57.9,7.32,BRS3046,62.9,0
2011,61.2,7.28,BRS3046,67.16,0
2011,55.9,7.57,Comum,7.1,1
2011,60.6,7.9,Comum,8.44,1
2011,61,7.7,BRS3046,59.7,0
2011,55.2,7.5,BRS3046,8.38,1
2011,61.3,7.04,BRS3046,73.95,0
2011,65,7.82,BRS3046,65.52,0
2011,61.8,7.3,BRS3046,70.82,0
2011,62.8,7.52,BRS3046,65.74,0
2011,67.5,7.65,BRS3046,61.67,0
2011,57.9,7.08,Comum,8.11,1
2011,51.9,7.68,BRS3046,68.41,0
2011,60.3,7.79,BRS3046,79.7,0
2011,61.2,7.12,BRS3046,59.3,0
2011,59.7,7.07,Comum,13.59,1
2011,52.8,7.04,Comum,10.87,1
2011,62,7.59,BRS3046,77.74,0
2011,59.8,7.63,Comum,11.22,1
2011,61.8,7.85,BRS3046,67.29,0
2011,61,7.28,BRS3046,70.37,0
2011,63.5,7.27,Comum,9.71,1
2011,56.7,7.33,BRS3046,66.71,0
2011,54,7.28,BRS3046,65.66,0
2011,64.9,7.47,BRS3046,67.97,0
2011,63,7.87,BRS3046,72.69,0
2011,55.4,7.19,BRS3046,59.89,0
2011,68.4,7.69,BRS3046,72.17,0
2011,60,7.18,BRS3046,68.87,0
2011,53.1,7.07,BRS3046,65,0
2011,60.6,7.36,BRS3046,66.03,0
2011,62,7.61,BRS3046,64.28,0
2011,58.7,7.12,BRS3046,65.83,0
2011,59,7.06,BRS3046,67.08,0
2011,52.5,7.66,BRS3046,79.74,0
2011,65.6,7.41,BRS3046,74.25,0
2011,59.9,7.03,BRS3046,76.06,0
2011,69.4,7.2,BRS3046,71.48,0
2011,55.4,7.65,Comum,10.07,1
2011,61.3,7.36,BRS3046,67.2,0
2011,56.5,7.64,Comum,7.63,1
2011,65.3,7.16,BRS3046,67.13,0
2011,63.4,7.14,Comum,8.89,1
2011,60.8,7.02,BRS3046,55.75,0
2011,58.1,7.66,BRS3046,71.72,0
2011,62.9,7.46,BRS3046,65.33,0
2011,54.2,7.13,Comum,7.06,1
2011,59.5,7.17,Comum,6.28,1
2011,54.6,7.44,Comum,11.43,1
2011,67.2,7.85,BRS3046,74.51,0
2011,55.2,7.23,Comum,12.72,1
2011,62.5,7.72,BRS3046,66.73,0
2011,52.9,7.88,BRS3046,68.04,0
2011,60.9,7.28,BRS3046,75.55,0
2011,62,7.47,BRS3046,66.86,0
2011,64.7,7.49,BRS3046,74.17,0
2011,61.9,7.8,Comum,7.36,1
2011,62.1,7.96,BRS3046,71.27,0
2011,59.2,7.18,BRS3046,63.32,0
2011,51,7.6,Comum,9.72,1
2011,59.6,7.98,BRS3046,78.74,0
2011,61.1,7.25,BRS3046,62.69,0
2011,48.6,7.14,BRS3046,83.91,0
2011,54.9,7.92,BRS3046,67.14,0
2011,52.1,7.68,BRS3046,65.75,0
2011,61.4,7.81,BRS3046,73.94,0
2011,61.1,7.05,BRS3046,72.78,0
2011,52.6,7.88,Comum,9.52,1
2011,59.5,7.6,Comum,10.51,1
2011,58,7.32,BRS3046,79.61,0
2011,63.6,7.39,BRS3046,76.52,0
2011,57.4,7.09,BRS3046,83.3,0
2011,57.6,7.04,Comum,9.81,1
2011,61.4,7.79,BRS3046,71.83,0
2011,62.2,7.91,Comum,12.59,1
2011,61.1,7.19,BRS3046,70.47,0
2011,58.9,7.56,BRS3046,66.2,0
2011,57.4,7.11,BRS3046,64.34,0
2011,59.3,7.01,Comum,12.98,1
2011,59.2,7.87,Comum,5.58,1
2011,63,7.75,BRS3046,62.57,0
2011,65.5,7.83,Comum,13.53,1
2011,58.4,7.78,BRS3046,64.69,0
2011,65.8,7.05,BRS3046,63.41,0
2011,62.5,7.73,Comum,13.72,1
2011,55.3,7.69,Comum,11.59,1
2011,60.2,7.82,BRS3046,75.73,0
2011,59.1,7.68,BRS3046,72.12,0
2011,56.7,7.98,BRS3046,72.22,0
2011,60,7.4,BRS3046,83.43,0
2011,61.4,7.98,BRS3046,51.43,0
2011,64.7,7.33,BRS3046,68.7,0
2011,61,7.68,Comum,9.3,1
2011,59.8,7.1,BRS3046,64.01,0
2011,55.6,7.95,BRS3046,73.79,0
2011,59.6,7.4,BRS3046,62.86,0
2011,56.1,7.43,Comum,11.15,1
2011,68.2,7.05,BRS3046,64.86,0
2011,52.6,7.81,BRS3046,79.84,0
2011,56.5,7.56,BRS3046,66.42,0
2011,64.1,7.51,BRS3046,84.57,0
2011,58.8,7.94,BRS3046,56.02,0
2011,60.9,7.1,BRS3046,65.07,0
2011,62.7,7.3,BRS3046,80.53,0
2011,60.5,7.5,Comum,8.22,1
2011,65.2,7.31,BRS3046,70.92,0
2011,65.7,7.56,Comum,11.46,1
2011,66.4,7.99,BRS3046,74.46,0
2011,58.4,7.55,BRS3046,71.48,0
2011,64.2,7.1,BRS3046,57.43,0
2011,57.5,7.27,BRS3046,72,0
2011,59.3,7.21,BRS3046,70.24,0
2011,52.8,7.57,Comum,7.14,1
2011,63.1,7.32,BRS3046,60.9,0
2011,55.7,7.22,BRS3046,81.06,0
2012,62,7.45,BRS3046,63.61,0
2012,65.7,7.62,Comum,8.72,1
2012,55.7,7.77,Comum,8.67,1
2012,62.6,7.18,Comum,10.45,1
2012,54.3,7.95,BRS3046,70.63,0
2012,59.3,7.82,BRS3046,68.38,0
2012,61.1,7.47,BRS3046,68.62,0
2012,54.5,7.11,BRS3046,73.14,0
2012,58.5,8,BRS3046,66.28,0
2012,60.5,7.45,BRS3046,69.61,0
2012,60.9,7.51,BRS3046,70.47,0
2012,56.8,7.08,BRS3046,70.59,0
2012,53.5,7.75,Comum,7.46,1
2012,62.3,7.61,Comum,69.32,0
2012,62.6,7.91,BRS3046,56.03,0
2012,59.9,7.56,BRS3046,77.77,0
2012,59.6,7.87,BRS3046,70.24,0
2012,60.6,7.14,Comum,9.23,1
2012,58.3,7.9,Comum,10.87,1
2012,56.4,7.21,BRS3046,66.03,0
2012,56.1,7.21,BRS3046,71.84,0
2012,57.6,7.01,Comum,8.94,1
2012,61.3,7.62,BRS3046,63,0
2012,66.9,7.36,BRS3046,63.23,0
2012,62,7.5,BRS3046,64.73,0
2012,68.2,7.55,Comum,7.44,1
2012,62.4,7.99,Comum,11.5,1
2012,55.5,7.75,BRS3046,63.28,0
2012,61,7.52,BRS3046,62.72,0
2012,57.8,7.33,BRS3046,55.01,0
2012,64.2,7.66,BRS3046,75.33,0
2012,62.6,7.21,BRS3046,69.68,0
2012,66.7,7.5,BRS3046,73.81,0
2012,57,7.15,Comum,7.13,1
2012,54.1,7.2,BRS3046,70.2,0
2012,61.7,7.88,BRS3046,73.96,0
2012,62.2,7.41,BRS3046,64.01,0
2012,60.8,7.99,Comum,7.79,1
2012,59.7,7.71,BRS3046,78.51,0
2012,58.6,7.44,BRS3046,79.43,0
2012,58.5,7.4,BRS3046,79.22,0
2012,55.4,7.54,BRS3046,72.71,0
2012,53.5,7.04,Comum,9.35,1
2012,64.2,7.93,Comum,8.27,1
2012,62.9,7.04,BRS3046,68.48,0
2012,71.1,7.79,BRS3046,67.63,0
2012,59.3,7.87,BRS3046,78.64,0
2012,67.3,7.68,Comum,15.95,1
2012,53.3,7.5,Comum,9.74,1
2012,64.3,7.08,BRS3046,74.16,0
2012,59.4,7.88,BRS3046,74.35,0
2012,53.3,7.28,Comum,10.71,1
2012,65.1,7.27,BRS3046,83.59,0
2012,56.9,7.15,BRS3046,77.68,0
2012,58.9,7.92,BRS3046,81.77,0
2012,57,7.74,BRS3046,6.9,1
2012,55.7,7.24,Comum,7.12,1
2012,59.7,7.49,BRS3046,54.3,0
2012,56.8,7.97,BRS3046,70.54,0
2012,55.2,7.95,Comum,12.62,1
2012,60.7,7.78,BRS3046,67.11,0
2012,51.5,7.81,Comum,6.48,1
2012,62.4,7.83,BRS3046,67.54,0
2012,57.7,7.7,Comum,14.35,1
2012,56.5,7.19,BRS3046,73.73,0
2012,60.5,7.41,Comum,8.35,1
2012,62.7,7.77,Comum,9.48,1
2012,63.1,7.2,BRS3046,72.5,0
2012,60.9,7.13,BRS3046,76.57,0
2012,55.6,7.85,Comum,10.62,1
2012,62.9,7,Comum,64.51,0
2012,59.8,7.15,BRS3046,65.33,0
2012,64,7.95,BRS3046,67.31,0
2012,59.3,7.3,BRS3046,59.2,0
2012,57.5,7.11,BRS3046,60.64,0
2012,64.7,7.53,BRS3046,73.5,0
2012,64.2,7.9,BRS3046,75.85,0
2012,57.9,7.84,BRS3046,73.47,0
2012,62.8,7.38,BRS3046,65.07,0
2012,64.7,7.49,BRS3046,65.95,0
2012,58.1,7.86,BRS3046,67.72,0
2012,65.5,7.27,Comum,10.71,1
2012,53.6,7.34,BRS3046,73.68,0
2012,63.5,7.93,BRS3046,73.05,0
2012,56.8,7.25,Comum,9.62,1
2012,62.5,7.08,Comum,60.34,0
2012,57.7,7.48,Comum,10.15,1
2012,64.1,7.3,Comum,10.19,1
2012,65.8,7.53,Comum,10.77,1
2012,64.6,7.87,Comum,13.41,1
2012,61,7.12,BRS3046,66.44,0
2012,65.4,7,BRS3046,80.75,0
2012,59.2,7.16,BRS3046,74.84,0
2012,61.5,7.43,BRS3046,70.27,0
2012,58.8,7.85,BRS3046,72.42,0
2012,61.8,7.41,BRS3046,62.56,0
2012,56.9,7.2,BRS3046,74.14,0
2012,61.5,7.9,BRS3046,84.95,0
2012,55.5,7.68,BRS3046,60.52,0
2012,58,7.56,Comum,5.8,1
2012,57.9,7.09,Comum,9.72,1
2012,61.5,7.76,Comum,10.17,1
2012,56.7,7.75,BRS3046,79.53,0
2012,51.8,7.49,Comum,8.29,1
2012,58.4,7.19,Comum,9.2,1
2012,62,7.1,Comum,8.15,1
2012,48.2,7.77,BRS3046,71.86,0
2012,61.1,7.13,BRS3046,81.4,0
2012,55.7,7.74,BRS3046,58.39,0
2012,54.5,7.53,BRS3046,68.29,0
2012,66.7,7.63,BRS3046,67.82,0
2012,59.3,7.46,Comum,81.59,0
2012,58.1,7.04,Comum,11.73,1
2012,63.6,7.23,BRS3046,68.82,0
2012,60.1,7.26,BRS3046,71.75,0
2012,61.1,7.87,BRS3046,57.68,0
2012,57.3,7.85,BRS3046,75.08,0
2012,54,7.64,BRS3046,70.06,0
2012,62.8,7.37,BRS3046,69.19,0
2012,55.6,7.48,BRS3046,56.33,0
2012,57.8,7.79,BRS3046,66.4,0
2012,58,7.07,BRS3046,68.35,0
2012,57.9,7.86,BRS3046,62.74,0
2012,53.8,7.89,BRS3046,77.14,0
2012,59,7.4,BRS3046,72.51,0
2012,65,7.99,BRS3046,68.97,0
2012,59.6,7.97,Comum,8.83,1
2012,59.4,7.59,Comum,7.75,1
2012,62,7.21,BRS3046,56.74,0
2012,56.1,7.97,BRS3046,65.09,0
2012,55,7.12,BRS3046,72.23,0
2012,58.8,7.62,Comum,8.83,1
2012,63.9,7.6,BRS3046,56.61,0
2012,59.6,7.61,Comum,10.01,1
2012,64.2,7.06,BRS3046,66.4,0
2012,65.9,7.48,Comum,59.72,0
2012,59.4,7.55,Comum,9.12,1
2012,57.8,7.2,BRS3046,67.76,0
2012,56.6,7.12,Comum,9.64,1
2012,68.1,7.76,BRS3046,66.43,0
2012,66.1,7.27,BRS3046,70.24,0
2012,57.3,7.04,BRS3046,81.85,0
2012,59,7.45,BRS3046,80.25,0
2012,57.7,7.55,BRS3046,67,0
2012,56.9,7.54,BRS3046,77.71,0
2012,56.2,7.67,Comum,10.3,1
2012,59.7,7.82,BRS3046,69.2,0
2012,58.5,7.38,BRS3046,61.04,0
2012,58.2,7.13,BRS3046,71.59,0
2012,64.5,7.38,BRS3046,72.6,0
2013,63.5,7.07,BRS3046,57.52,0
2013,56.2,7.71,BRS3046,81.41,0
2013,56.6,7.06,BRS3046,77.18,0
2013,54.3,7.83,Comum,8.29,1
2013,61.7,7.05,Comum,14.29,1
2013,60.9,7.63,Comum,11.97,1
2013,65.8,7.67,BRS3046,61.11,0
2013,61.3,7.33,BRS3046,70.62,0
2013,52.6,7.56,Comum,9.92,1
2013,59.8,7.01,BRS3046,59.64,0
2013,53.2,7.21,BRS3046,65.48,0
2013,60.5,7.54,BRS3046,78.75,0
2013,55.4,7.19,BRS3046,74.91,0
2013,55.5,7.6,BRS3046,60.46,0
2013,59,7.41,Comum,11.08,1
2013,62,7.7,Comum,8.42,1
2013,62.5,7.93,BRS3046,69.96,0
2013,58.8,7.18,BRS3046,61.65,0
2013,65,7.83,BRS3046,66.22,0
2013,64.8,7.17,BRS3046,75.09,0
2013,56.3,7.1,BRS3046,66.23,0
2013,61.6,8,Comum,17.37,1
2013,64.1,7.18,Comum,10.4,1
2013,58.1,7.02,BRS3046,91.02,0
2013,64.8,7.92,Comum,9.81,1
2013,61,7.77,BRS3046,77.65,0
2013,65.1,7.98,BRS3046,86.82,0
2013,58.1,7.71,BRS3046,84.37,0
2013,57.6,7.39,BRS3046,76.41,0
2013,61.6,7.24,BRS3046,67.72,0
2013,62.2,7.17,Comum,76.62,0
2013,65.2,7.08,BRS3046,70.2,0
2013,63.8,7.05,Comum,8.69,1
2013,61.2,7.52,BRS3046,70.33,0
2013,58.4,7.99,BRS3046,75.26,0
2013,64.3,7.2,BRS3046,66.82,0
2013,58.5,7.78,BRS3046,66.21,0
2013,59.6,7.25,Comum,9.25,1
2013,58.3,7.25,BRS3046,61.03,0
2013,66.9,7.24,BRS3046,67.82,0
2013,58.4,7.56,Comum,11.26,1
2013,60.4,7.94,BRS3046,68.8,0
2013,56.6,7.92,BRS3046,68.66,0
2013,61.4,7.61,Comum,82.48,0
2013,61.1,7.78,BRS3046,77.15,0
2013,55.2,7.58,BRS3046,65.61,0
2013,54.2,7.61,Comum,11.5,1
2013,56.2,7.14,BRS3046,78.08,0
2013,58.3,7.32,BRS3046,71.29,0
2013,57.9,7.88,Comum,9.94,1
2013,55.9,7.31,BRS3046,72,0
2013,58.1,7.31,Comum,8.9,1
2013,62.4,7.36,BRS3046,68.17,0
2013,53.6,7.48,BRS3046,68.33,0
2013,59.6,7.6,Comum,7.24,1
2013,57.4,7.04,BRS3046,69.28,0
2013,60.7,7.1,BRS3046,72.52,0
2013,55.2,7.18,BRS3046,70.89,0
2013,56.3,7.1,BRS3046,80.49,0
2013,56.3,7.48,BRS3046,73.09,0
2013,56.1,7.62,BRS3046,63.66,0
2013,52.9,7.91,BRS3046,7.75,1
2013,54,7.29,Comum,10.37,1
2013,59.1,7.89,BRS3046,72.2,0
2013,59.6,7.66,BRS3046,73.05,0
2013,60.9,7.29,BRS3046,67.28,0
2013,65.3,7.99,BRS3046,77.96,0
2013,63.2,7.94,Comum,10.7,1
2013,68.8,7.31,BRS3046,75.85,0
2013,64.8,7.37,BRS3046,65.48,0
2013,53.7,7.84,BRS3046,68.39,0
2013,57.6,7.82,BRS3046,68.24,0
2013,53.5,7.13,Comum,10.8,1
2013,62.2,7.81,BRS3046,79.18,0
2013,68.6,7.4,BRS3046,62.98,0
2013,61.8,7.94,Comum,6.43,1
2013,53.2,7.69,BRS3046,78.3,0
2013,59.5,7.36,Comum,8.56,1
2013,62.4,7.15,BRS3046,78.99,0
2013,60.8,7.95,BRS3046,81.63,0
2013,59.1,7.97,BRS3046,65.76,0
2013,54.8,7.26,BRS3046,76.92,0
2013,57.9,7.9,BRS3046,72.24,0
2013,65.9,7.86,BRS3046,83.2,0
2013,58.2,7.9,Comum,12.54,1
2013,61.8,7.24,BRS3046,66.3,0
2013,53.4,7.19,BRS3046,76.9,0
2013,62.2,7.17,BRS3046,75.52,0
2013,57.9,7.48,BRS3046,62.07,0
2013,59.9,7.28,BRS3046,70.54,0
2013,49.9,7.3,BRS3046,74.41,0
2013,58.3,7.22,BRS3046,71.46,0
2013,59.9,7.45,Comum,11.71,1
2013,66.5,7.09,BRS3046,65.95,0
2013,52,7.65,BRS3046,11.31,1
2013,56.3,7.44,Comum,7.37,1
2013,59.6,7.75,Comum,6.96,1
2013,57.3,7.05,BRS3046,62.95,0
2013,60.9,7.34,BRS3046,65.58,0
2013,61.8,7.13,BRS3046,68.33,0
2013,61.8,7.97,BRS3046,64.03,0
2013,64.9,7.17,BRS3046,59.39,0
2013,67.1,7.19,BRS3046,63.65,0
2013,60.7,7.97,BRS3046,83.17,0
2013,54.3,7.45,Comum,9.76,1
2013,70.9,7.76,BRS3046,69.57,0
2013,65.4,7.1,Comum,63.99,0
2013,57.4,7.37,Comum,7.82,1
2013,58.4,7.59,BRS3046,71.53,0
2013,61,7.16,Comum,76.97,0
2013,62.2,7.12,BRS3046,67.63,0
2013,49.5,7.58,Comum,8.13,1
2013,55.9,7.29,BRS3046,67.55,0
2013,58,7.76,BRS3046,73.96,0
2013,54.2,7.76,Comum,7.17,1
2013,64.3,7.76,BRS3046,68.74,0
2013,72,7.09,BRS3046,61.76,0
2013,53.2,7.31,Comum,7.66,1
2013,55.2,7.98,Comum,70.5,0
2013,52.5,7.91,BRS3046,71.65,0
2013,67,7.27,BRS3046,66.96,0
2013,59,7.07,BRS3046,77.46,0
2013,64.7,7.16,BRS3046,67.1,0
2013,56.9,7.52,BRS3046,65.92,0
2013,67.3,7.6,BRS3046,67.76,0
2013,60.2,7.25,BRS3046,82.97,0
2013,62.5,7.01,BRS3046,77.15,0
2013,59.5,7.63,BRS3046,66.95,0
2013,59.9,7.4,BRS3046,81.31,0
2013,68.9,7.15,BRS3046,58.09,0
2013,58.1,7.92,Comum,11.12,1
2013,65.2,7.79,BRS3046,64.53,0
2013,51.4,7.57,BRS3046,63.43,0
2013,62.6,7.27,BRS3046,65.05,0
2013,57.8,7.92,BRS3046,65.16,0
2013,57.6,7.34,BRS3046,71.22,0
2013,65.8,7.52,BRS3046,81.23,0
2013,58.5,7.03,BRS3046,72.16,0
2013,55.6,7.15,BRS3046,67.54,0
2013,67.7,7.33,BRS3046,68.5,0
2013,64.1,7.68,Comum,11.18,1
2013,60.1,7.69,BRS3046,67.4,0
2013,57.2,7.95,BRS3046,78.5,0
2013,68.6,7.04,BRS3046,66.66,0
2013,63.3,7.51,BRS3046,59.36,0
2013,56.2,7.98,Comum,11.77,1
2013,62.7,7.74,BRS3046,67.23,0
2013,60.7,7.84,Comum,9.41,1
2013,56.8,7.75,BRS3046,70.64,0
2013,61.5,7.76,BRS3046,81.66,0
2013,57.8,7.86,BRS3046,69.35,0
2013,57.7,7.92,BRS3046,61.55,0
2013,54.5,7.7,Comum,9.26,1
2014,71.9,7.48,BRS3046,70.86,0
2014,62.6,7.52,Comum,14.82,1
2014,55,7.15,BRS3046,70.99,0
2014,63.4,7.5,BRS3046,84.47,0
2014,67.1,7.33,BRS3046,78.52,0
2014,62,7.83,BRS3046,61.94,0
2014,65.5,7.59,BRS3046,65.93,0
2014,65.8,7.06,BRS3046,64.82,0
2014,59.7,7.73,Comum,8.76,1
2014,55,7.78,Comum,14.49,1
2014,56.7,7.5,BRS3046,70.57,0
2014,58.3,7.66,BRS3046,64.66,0
2014,63,7.69,Comum,7.94,1
2014,58.1,7.42,BRS3046,75.18,0
2014,57.4,7.01,Comum,7.54,1
2014,65.9,7.18,BRS3046,74.14,0
2014,58.6,7.54,BRS3046,57.12,0
2014,66.9,7.52,BRS3046,70.87,0
2014,61.4,7.19,BRS3046,69.85,0
2014,56.2,7.43,Comum,15.25,1
2014,64.9,7.6,BRS3046,71.15,0
2014,56.8,7.87,Comum,11.56,1
2014,54.2,7.79,BRS3046,6.78,1
2014,56.6,7.35,BRS3046,83.81,0
2014,60.5,7.7,Comum,9.13,1
2014,63.2,7.96,BRS3046,66.88,0
2014,62.7,7.46,BRS3046,79.77,0
2014,50,7.66,BRS3046,79.52,0
2014,64.1,7.15,BRS3046,69.57,0
2014,56.2,7.46,Comum,9.52,1
2014,63.3,7.91,Comum,7.6,1
2014,62.2,7.97,BRS3046,63.93,0
2014,58.1,7.93,BRS3046,68.69,0
2014,57.2,7.33,BRS3046,80.03,0
2014,54.4,7.08,Comum,6.31,1
2014,62.5,7.95,Comum,11.73,1
2014,63.4,7.59,BRS3046,75.23,0
2014,63,7.74,Comum,8.79,1
2014,56.3,7.27,BRS3046,74.55,0
2014,61.8,7.59,BRS3046,64.66,0
2014,59.4,7.94,BRS3046,71.81,0
2014,65.1,7.02,Comum,62.7,0
2014,55.5,7.56,Comum,11.33,1
2014,62.7,7.85,BRS3046,66.74,0
2014,50.3,7.87,BRS3046,58.85,0
2014,56.7,7.62,BRS3046,68.79,0
2014,61,7,BRS3046,67.46,0
2014,61.1,7.29,BRS3046,72.76,0
2014,62.3,7.12,BRS3046,67.56,0
2014,55.9,7.78,BRS3046,58.66,0
2014,58.6,8,BRS3046,84.95,0
2014,61.3,7.72,Comum,69.1,0
2014,59.2,7.63,BRS3046,48.49,0
2014,56.7,7,BRS3046,62.59,0
2014,63.8,7.37,BRS3046,74.21,0
2014,66.7,7.76,BRS3046,78.77,0
2014,55.6,7.33,BRS3046,72.47,0
2014,53.6,7.3,BRS3046,72.45,0
2014,59.5,7.02,BRS3046,59.37,0
2014,60.2,7.86,BRS3046,62.44,0
2014,65.3,7.77,Comum,64.45,0
2014,56.9,7.52,BRS3046,76.45,0
2014,60.7,7.26,BRS3046,60.21,0
2014,57.1,7.94,Comum,11.8,1
2014,53.9,7.12,BRS3046,74.48,0
2014,56,7.42,BRS3046,66.21,0
2014,56.4,7.99,BRS3046,74.43,0
2014,57.3,7.79,BRS3046,69.57,0
2014,62.2,7.36,BRS3046,72.25,0
2014,59.7,7.71,BRS3046,76.07,0
2014,65.5,7.99,BRS3046,77.47,0
2014,57.2,7.1,BRS3046,73.32,0
2014,55.9,7.45,BRS3046,73.54,0
2014,60.6,7.34,Comum,6.91,1
2014,55.7,7.33,BRS3046,65.22,0
2014,55,7.74,BRS3046,63.62,0
2014,54.6,7.57,BRS3046,72.56,0
2014,53.6,7.91,BRS3046,65.27,0
2014,62.4,7.26,Comum,9.17,1
2014,55.8,7.65,BRS3046,70,0
2014,62.2,7.18,Comum,8.24,1
2014,55.4,7.04,Comum,12.48,1
2014,61,7.23,BRS3046,63.74,0
2014,59.9,7.58,BRS3046,73.09,0
2014,62.1,7.77,BRS3046,75.88,0
2014,57,7.44,BRS3046,73.04,0
2014,60.3,7.57,Comum,7.66,1
2014,58,7.71,BRS3046,68.22,0
2014,57.4,7.44,BRS3046,70.75,0
2014,54.1,7.39,BRS3046,69.03,0
2014,60.5,7.01,BRS3046,67.25,0
2014,59.9,7.77,BRS3046,67.31,0
2014,64.4,7.98,BRS3046,66.55,0
2014,56,7.58,BRS3046,60.63,0
2014,56.2,7.77,Comum,64.84,0
2014,58,7.73,BRS3046,64.24,0
2014,62.3,7.02,Comum,9.25,1
2014,55.3,7.88,BRS3046,67.19,0
2014,65.7,7.34,BRS3046,66.62,0
2014,61.8,7.07,Comum,7.25,1
2014,60.6,7.87,BRS3046,73.38,0
2014,62.7,7.51,Comum,10.64,1
2014,59.9,7.71,BRS3046,64.89,0
2014,62.4,7.22,BRS3046,65.64,0
2014,59.2,7.36,BRS3046,71.53,0
2014,57.8,7.09,BRS3046,74.1,0
2014,52.2,7.78,BRS3046,69.84,0
2014,66.9,7.11,Comum,81.18,0
2014,53.4,7.09,BRS3046,56.97,0
2014,64.3,7.18,BRS3046,74.74,0
2014,54.3,7.96,BRS3046,83.19,0
2014,70.6,7.59,BRS3046,60.38,0
2014,60.8,7.46,BRS3046,67.36,0
2014,56.2,7.65,Comum,9.05,1
2014,56.6,7.88,BRS3046,78.14,0
2014,61.7,7.6,BRS3046,66.97,0
2014,63.9,7.37,Comum,10.59,1
2014,59.8,7.18,BRS3046,63.46,0
2014,56.9,7.67,BRS3046,65.32,0
2014,64.6,7.27,Comum,72.24,0
2014,63.5,7.05,BRS3046,66.98,0
2014,55.2,7.77,BRS3046,72.25,0
2014,61.2,7.46,BRS3046,71.87,0
2014,59.5,7.44,Comum,10.93,1
2014,66.4,7.98,BRS3046,65.67,0
2014,56.7,7.27,Comum,10,1
2014,56.4,7.82,BRS3046,70.14,0
2014,67.1,7.97,BRS3046,63.28,0
2014,58.5,7.31,BRS3046,82.35,0
2014,58.8,7.34,BRS3046,65.51,0
2014,60.5,7.01,BRS3046,63.89,0
2014,59,7.84,Comum,15.86,1
2014,57.1,7.92,BRS3046,64.81,0
2014,57.3,7.69,Comum,10.91,1
2014,56.9,7.19,Comum,8.58,1
2014,63.5,7.03,BRS3046,64.25,0
